room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
28150,25188.0,Entire home/apt,,Back Bay,19,4.0,2.0,1.0,251.0,2.0,42.353975,-71.072612,2015-11-22 03:46:44.071987
3642313,18388609.0,Private room,,Brighton,9,5.0,2.0,1.0,53.0,30.0,42.338765,-71.152474,2015-11-22 06:59:37.732719
4460532,11228809.0,Private room,,Roxbury,46,5.0,2.0,1.0,70.0,1.0,42.328213,-71.09265,2015-11-22 20:42:12.689833
190170,841314.0,Private room,,Dorchester,49,4.5,2.0,1.0,55.0,3.0,42.310395,-71.069074,2015-11-21 18:33:51.262087
6614984,10136526.0,Entire home/apt,,East Boston,8,5.0,2.0,1.0,120.0,1.0,42.36949,-71.036011,2015-11-22 08:00:58.318603
5755910,29859334.0,Entire home/apt,,Downtown,3,5.0,4.0,2.0,180.0,7.0,42.36348,-71.059165,2015-11-24 10:35:05.632354
6551454,29224952.0,Entire home/apt,,Brighton,0,,2.0,3.0,150.0,3.0,42.339393,-71.146918,2015-11-24 06:28:21.626119
6400432,23127285.0,Entire home/apt,,Roslindale,6,5.0,,3.0,150.0,1.0,42.278383,-71.12878,2015-11-24 05:17:24.315918
554720,2727109.0,Entire home/apt,,Jamaica Plain,90,5.0,,2.0,240.0,3.0,42.318569,-71.114154,2015-11-24 08:19:01.402815
7928988,37785773.0,Entire home/apt,,South Boston,2,3.5,4.0,2.0,120.0,2.0,42.336259,-71.052317,2015-11-21 17:32:35.986768
4089940,20857768.0,Entire home/apt,,North End,23,4.5,2.0,1.0,195.0,4.0,42.365956,-71.052682,2015-11-22 21:42:36.891603
8457344,44501429.0,Private room,,Roxbury,2,4.5,2.0,1.0,101.0,2.0,42.319794,-71.095873,2015-11-21 20:11:10.907245
6240901,32373289.0,Private room,,Fenway,45,4.0,1.0,1.0,68.0,1.0,42.338072,-71.095247,2015-11-22 14:59:40.126691
583255,306407.0,Entire home/apt,,Brighton,7,5.0,2.0,1.0,184.0,2.0,42.341713,-71.148512,2015-11-24 16:12:45.209590
4614037,9073339.0,Entire home/apt,,East Boston,17,4.5,5.0,2.0,250.0,1.0,42.380411,-71.030695,2015-11-22 18:16:53.720638
6268395,30283594.0,Entire home/apt,,Fenway,0,,3.0,1.0,129.0,3.0,42.342971,-71.099812,2015-11-22 06:11:22.430456
4924910,24997738.0,Entire home/apt,,North End,65,4.5,2.0,1.0,150.0,1.0,42.365763,-71.057356,2015-11-22 09:06:26.760555
6851460,22348222.0,Entire home/apt,,South End,1,4.0,2.0,0.0,115.0,7.0,42.343938,-71.077433,2015-11-24 02:57:09.386837
8410270,33688127.0,Entire home/apt,,Back Bay,1,3.0,2.0,1.0,160.0,7.0,42.345299,-71.085642,2015-11-23 02:02:18.630300
8881682,46475328.0,Entire home/apt,,Back Bay,1,,2.0,1.0,106.0,2.0,42.350428,-71.088139,2015-11-22 12:56:24.308657
322593,1651480.0,Entire home/apt,,South End,149,4.5,2.0,1.0,248.0,1.0,42.343488,-71.076802,2015-11-22 07:24:44.809249
8751275,5235073.0,Private room,,Allston,8,4.0,2.0,1.0,58.0,1.0,42.351792,-71.126901,2015-11-22 01:54:52.121035
6848424,7028796.0,Entire home/apt,,Downtown,10,5.0,2.0,1.0,230.0,3.0,42.356449,-71.060547,2015-11-23 08:50:54.334958
5806230,14836476.0,Private room,,Beacon Hill,34,5.0,1.0,1.0,118.0,1.0,42.359684,-71.067265,2015-11-23 07:43:55.604435
8591105,6012744.0,Entire home/apt,,Charlestown,0,,2.0,1.0,93.0,30.0,42.3754,-71.063125,2015-11-23 05:04:04.839688
2722165,13929879.0,Entire home/apt,,Chinatown,33,4.5,4.0,2.0,230.0,2.0,42.350194,-71.062056,2015-11-24 06:40:05.669661
8445701,27849429.0,Entire home/apt,,Beacon Hill,9,5.0,2.0,0.0,150.0,1.0,42.359962,-71.063214,2015-11-21 23:46:41.988001
1584362,6608084.0,Private room,,Dorchester,153,5.0,3.0,1.0,63.0,1.0,42.310502,-71.048116,2015-11-24 05:16:03.302265
5078127,10252474.0,Entire home/apt,,South Boston,13,5.0,4.0,2.0,250.0,2.0,42.327829,-71.053977,2015-11-22 18:48:52.286846
3730447,9329890.0,Entire home/apt,,Jamaica Plain,21,4.5,4.0,2.0,180.0,2.0,42.297405,-71.113914,2015-11-23 08:23:23.765485
8441187,27450054.0,Shared room,,Downtown,3,4.5,2.0,1.0,102.0,1.0,42.356324,-71.061294,2015-11-24 05:41:41.311434
8168982,30283594.0,Entire home/apt,,Fenway,0,,5.0,2.0,169.0,3.0,42.343945,-71.10024,2015-11-22 01:23:04.380742
5796743,29466188.0,Private room,,Downtown,2,,2.0,1.0,250.0,1.0,42.350709,-71.064378,2015-11-24 15:16:23.214350
3591388,18092266.0,Entire home/apt,,Back Bay,24,5.0,2.0,1.0,275.0,3.0,42.349314,-71.087696,2015-11-22 21:05:33.127488
4007906,20781640.0,Private room,,Roxbury,16,5.0,2.0,1.0,129.0,2.0,42.337873,-71.078778,2015-11-21 20:01:57.714939
8389735,41456680.0,Entire home/apt,,Chinatown,0,,4.0,2.0,600.0,2.0,42.352224,-71.061867,2015-11-24 10:09:49.655616
7920759,41766550.0,Entire home/apt,,Beacon Hill,0,,4.0,2.0,275.0,2.0,42.358346,-71.066928,2015-11-24 03:45:20.760972
6317446,9410008.0,Entire home/apt,,South Boston,21,5.0,4.0,2.0,225.0,3.0,42.335857,-71.045895,2015-11-22 00:13:56.019252
